Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
TerraGroup Office Upstairs Sniping,"TerraGroup Office Upstairs Sniping: Objective #1",2,0,99,"(-4.13, 29.72, 64.97)"
TerraGroup Office Upstairs Sniping,"TerraGroup Office Upstairs Sniping: Objective #2",2,0,99,"(-20.29, 29.71, 90.45)"
TerraGroup Office Quest Room Camping,"TerraGroup Office Quest Room Camping: Objective #1",2,0,99,"(-10.86, 29.69, 47.49)"
TerraGroup Office Camping,"TerraGroup Office Camping: Objective #1",2,0,99,"(-25.36, 24.21, 48.94)"
TerraGroup Office Upstairs Camping,"TerraGroup Office Upstairs Camping: Objective #1",2,0,99,"(-19.72, 29.69, 69.49)"
TerraGroup Office Upstairs Camping,"TerraGroup Office Upstairs Camping: Objective #2",2,0,99,"(-32.05, 29.69, 56.05)"
Underground North,"Underground North: Objective #1",1,0,99,"(55.67, 14.08, -29.15)"
Underground North,"Underground North: Objective #2",1,0,99,"(77.47, 14.06, -32.66)"
Underground North,"Underground North: Objective #3",1,0,99,"(87.34, 14.15, -21.79)"
Underground North,"Underground North: Objective #4",2,0,99,"(96.41, 13.95, -6.35)"
Underground North,"Underground North: Objective #5",1,0,99,"(102.77, 14.12, 3.76)"
Underground North,"Underground North: Objective #6",1,0,99,"(93.04, 13.95, 15.51)"
Underground North,"Underground North: Objective #7",2,0,99,"(67.95, 14.01, 24.49)"
Underground North,"Underground North: Objective #8",1,0,99,"(96.28, 13.95, 41.37)"
Underground Entrance,"Underground Entrance: Objective #1",1,0,99,"(98.52, 14.14, 53.96)"
Underground Entrance,"Underground Entrance: Objective #2",1,0,99,"(104.11, 14.36, 69.84)"
Underground Entrance,"Underground Entrance: Objective #3",1,0,99,"(130.69, 20.30, 70.88)"
Underground Utility Room,"Underground Utility Room: Objective #1",4,0,99,"(109.23, 12.46, 50.15)"
Underground South,"Underground South: Objective #1",1,0,99,"(74.16, 14.13, 125.57)"
Underground South,"Underground South: Objective #2",1,0,99,"(92.84, 14.12, 142.33)"
Underground South,"Underground South: Objective #3",2,0,99,"(68.22, 13.95, 162.79)"
Underground South,"Underground South: Objective #4",1,0,99,"(81.90, 14.17, 179.99)"
Tarbank Stairwell Camping,"Tarbank Stairwell Camping: Objective #1",2,0,99,"(50.19, 26.42, 149.47)"
Capital Insight Stairwell Camping,"Capital Insight Stairwell Camping: Objective #1",2,0,99,"(134.73, 32.82, 269.97)"
Capital Insight Cafe Camping,"Capital Insight Cafe Camping: Objective #1",2,0,99,"(117.33, 32.82, 289.03)"
Capital Insight Quest Room Camping,"Capital Insight Quest Room Camping: Objective #1",2,0,99,"(110.53, 32.82, 274.00)"
