Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Infirmary,"Infirmary: Objective #4",1,0,99,"(-138.09, 4.13, -399.55)"
Offices 1,"Offices 1: Objective #1",2,0,99,"(-189.57, 4.13, -409.64)"
Offices 2,"Offices 2: Objective #1",1,0,99,"(-142.77, 4.13, -400.02)"
Offices Outside,"Offices Outside: Objective #1",1,0,99,"(-161.74, 4.14, -411.55)"
Offices Outside,"Offices Outside: Objective #2",1,0,99,"(-178.43, 4.13, -417.78)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #1",2,0,99,"(-244.42, 4.13, -317.51)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #2",2,0,99,"(-244.18, 4.14, -368.65)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #3",2,0,99,"(-208.08, 4.13, -369.07)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #4",2,0,99,"(-205.87, 4.14, -343.24)"
Rec Area 2nd Floor Patrol,"Rec Area 2nd Floor Patrol: Objective #5",2,0,99,"(-207.81, 4.14, -318.15)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #1",2,0,99,"(-192.60, 4.13, -349.84)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #2",2,0,99,"(-195.22, 4.13, -383.09)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #3",2,0,99,"(-147.93, 4.13, -350.96)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #4",2,0,99,"(-148.23, 4.13, -335.09)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #5",2,0,99,"(-146.43, 4.13, -303.67)"
Main Work Area 2nd Floor Patrol,"Main Work Area 2nd Floor Patrol: Objective #6",2,0,99,"(-194.96, 4.13, -303.89)"
Parking,"Parking: Objective #1",1,0,99,"(-226.21, 0.03, -407.12)"
Parking,"Parking: Objective #2",1,0,99,"(-238.76, 0.17, -409.56)"
Parking,"Parking: Objective #3",1,0,99,"(-247.32, 0.03, -414.74)"
Parking,"Parking: Objective #4",1,0,99,"(-221.32, 0.03, -426.08)"
Medical Block Elevator Camping,"Medical Block Elevator Camping: Objective #1",2,0,99,"(-117.40, -4.02, -359.55)"
Server Room Camping,"Server Room Camping: Objective #1",2,0,99,"(-142.25, 4.13, -298.08)"
Infirmary Camping,"Infirmary Camping: Objective #1",2,0,99,"(-134.82, 4.13, -379.59)"
Security Office Outside Camping,"Security Office Outside Camping: Objective #1",2,0,99,"(-242.49, 4.13, -299.86)"
Security Office Inside Camping,"Security Office Inside Camping: Objective #1",4,0,99,"(-251.45, 4.13, -319.23)"
Black Room Camping,"Black Room Camping: Objective #1",2,0,99,"(-127.33, 0.03, -345.96)"
Green Room Camping,"Green Room Camping: Objective #1",2,0,99,"(-138.44, 4.13, -341.08)"
Containment Block Security Office,"Containment Block Security Office: Objective #1",1,0,99,"(-121.26, 0.09, -428.21)"
Containment Block Bedroom,"Containment Block Bedroom: Objective #1",4,0,99,"(-116.89, 0.10, -433.95)"
Containment Block Labs,"Containment Block Labs: Objective #1",3,0,99,"(-98.92, 0.08, -428.50)"
Containment Block Labs,"Containment Block Labs: Objective #2",1,0,99,"(-93.36, 0.08, -434.49)"
Containment Block Labs,"Containment Block Labs: Objective #3",1,0,99,"(-91.68, 0.10, -428.62)"
Containment Block Labs,"Containment Block Labs: Objective #4",4,0,99,"(-86.73, 0.10, -426.79)"
Containment Block Power Switch Camping,"Containment Block Power Switch Camping: Objective #1",2,0,99,"(-109.34, 0.14, -428.06)"
Containment Block Entrance Camping,"Containment Block Entrance Camping: Objective #1",2,0,99,"(-114.89, 0.03, -387.20)"
Containment Block Entrance Camping,"Containment Block Entrance Camping: Objective #2",2,0,99,"(-115.36, 0.21, -422.55)"
Containment Block Entrance Camping,"Containment Block Entrance Camping: Objective #3",2,0,99,"(-120.59, 0.08, -427.85)"
Cargo Block Elevator Camping,"Cargo Block Elevator Camping: Objective #1",2,0,99,"(-122.73, 0.03, -406.90)"
