Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Boss Hunter (bossGluhar),"Spawn Point (216.72 -6.87 -176.89)",1,15,99,"(216.72, -6.87, -176.89)"
Boss Hunter (bossGluhar),"Spawn Point (102.42 -7.01 3.07)",1,15,99,"(102.42, -7.01, 3.07)"
Boss Hunter (bossGluhar),"Spawn Point (240.93 -7.05 -94.94)",1,15,99,"(240.93, -7.05, -94.94)"
Boss Hunter (bossGluhar),"Spawn Point (-149.91 -6.18 -10.41)",1,15,99,"(-149.91, -6.18, -10.41)"
Boss Hunter (bossGluhar),"Spawn Point (35.91 -0.26 -189.65)",1,15,99,"(35.91, -0.26, -189.65)"
Boss Hunter (bossGluhar),"Spawn Point (31.49 -12.23 -146.82)",1,15,99,"(31.49, -12.23, -146.82)"
Boss Hunter (bossGluhar),"Spawn Point (146.04 -6.85 -230.53)",1,15,99,"(146.04, -6.85, -230.53)"
Boss Hunter (bossGluhar),"Spawn Point (47.26 -12.08 -93.33)",1,15,99,"(47.26, -12.08, -93.33)"
Boss Hunter (bossGluhar),"Spawn Point (-174.14 -6.88 1.20)",1,15,99,"(-174.14, -6.88, 1.20)"
Boss Hunter (bossGluhar),"Spawn Point (121.97 -12.25 -120.28)",1,15,99,"(121.97, -12.25, -120.28)"
Boss Hunter (bossGluhar),"Spawn Point (60.50 -6.87 -56.20)",1,15,99,"(60.50, -6.87, -56.20)"
Boss Hunter (bossGluhar),"Spawn Point (218.03 -6.91 -175.68)",1,15,99,"(218.03, -6.91, -175.68)"
Boss Hunter (pmcBot),"Spawn Point (141.04 -6.50 -223.10)",1,15,99,"(141.04, -6.50, -223.10)"
Boss Hunter (pmcBot),"Spawn Point (-85.14 -14.51 36.95)",1,15,99,"(-85.14, -14.51, 36.95)"
Boss Hunter (pmcBot),"Spawn Point (-94.91 -14.75 3.42)",1,15,99,"(-94.91, -14.75, 3.42)"
Boss Hunter (pmcBot),"Spawn Point (217.32 -6.91 -172.02)",1,15,99,"(217.32, -6.91, -172.02)"
Boss Hunter (pmcBot),"Spawn Point (219.21 -6.91 -173.99)",1,15,99,"(219.21, -6.91, -173.99)"
Boss Hunter (pmcBot),"Spawn Point (-99.95 -14.51 17.43)",1,15,99,"(-99.95, -14.51, 17.43)"
Boss Hunter (pmcBot),"Spawn Point (38.57 -0.54 -184.23)",1,15,99,"(38.57, -0.54, -184.23)"
Boss Hunter (pmcBot),"Spawn Point (243.13 -7.09 -88.11)",1,15,99,"(243.13, -7.09, -88.11)"
Boss Hunter (pmcBot),"Spawn Point (-105.64 -14.50 21.84)",1,15,99,"(-105.64, -14.50, 21.84)"
Boss Hunter (pmcBot),"Spawn Point (-117.59 -14.59 58.74)",1,15,99,"(-117.59, -14.59, 58.74)"
Boss Hunter (pmcBot),"Spawn Point (-90.44 -14.51 14.51)",1,15,99,"(-90.44, -14.51, 14.51)"
Boss Hunter (pmcBot),"Spawn Point (138.82 -6.80 -229.27)",1,15,99,"(138.82, -6.80, -229.27)"
Boss Hunter (pmcBot),"Spawn Point (-6.03 -6.96 -182.43)",1,15,99,"(-6.03, -6.96, -182.43)"
Boss Hunter (pmcBot),"Spawn Point (-82.44 -14.26 28.90)",1,15,99,"(-82.44, -14.26, 28.90)"
Boss Hunter (pmcBot),"Spawn Point (23.48 -5.11 -128.25)",1,15,99,"(23.48, -5.11, -128.25)"
Boss Hunter (pmcBot),"Spawn Point (-86.14 -14.40 21.38)",1,15,99,"(-86.14, -14.40, 21.38)"
Boss Hunter (pmcBot),"Spawn Point (225.13 -6.85 -122.95)",1,15,99,"(225.13, -6.85, -122.95)"
Boss Hunter (pmcBot),"Spawn Point (-136.37 -14.63 41.58)",1,15,99,"(-136.37, -14.63, 41.58)"
Boss Hunter (pmcBot),"Spawn Point (-10.27 -7.04 -186.01)",1,15,99,"(-10.27, -7.04, -186.01)"
Boss Hunter (pmcBot),"Spawn Point (230.42 -6.85 -117.53)",1,15,99,"(230.42, -6.85, -117.53)"
Boss Hunter (pmcBot),"Spawn Point (-5.97 -7.00 -180.04)",1,15,99,"(-5.97, -7.00, -180.04)"
Boss Hunter (pmcBot),"Spawn Point (-104.22 -14.50 33.83)",1,15,99,"(-104.22, -14.50, 33.83)"
Boss Hunter (pmcBot),"Spawn Point (-89.81 -14.47 17.20)",1,15,99,"(-89.81, -14.47, 17.20)"
Boss Hunter (pmcBot),"Spawn Point (45.35 -0.79 -196.34)",1,15,99,"(45.35, -0.79, -196.34)"
Boss Hunter (pmcBot),"Spawn Point (-7.28 -7.04 -183.43)",1,15,99,"(-7.28, -7.04, -183.43)"
Boss Hunter (pmcBot),"Spawn Point (39.72 -0.21 -188.59)",1,15,99,"(39.72, -0.21, -188.59)"
Boss Hunter (pmcBot),"Spawn Point (137.17 -6.51 -231.95)",1,15,99,"(137.17, -6.51, -231.95)"
Boss Hunter (pmcBot),"Spawn Point (216.72 -6.87 -176.89)",1,15,99,"(216.72, -6.87, -176.89)"
Boss Hunter (pmcBot),"Spawn Point (240.93 -7.05 -94.94)",1,15,99,"(240.93, -7.05, -94.94)"
Boss Hunter (pmcBot),"Spawn Point (35.91 -0.26 -189.65)",1,15,99,"(35.91, -0.26, -189.65)"
Boss Hunter (pmcBot),"Spawn Point (146.04 -6.85 -230.53)",1,15,99,"(146.04, -6.85, -230.53)"
Boss Hunter (pmcBot),"Spawn Point (218.03 -6.91 -175.68)",1,15,99,"(218.03, -6.91, -175.68)"
Hermetic Door Switch,"Hermetic Door Switch: Objective #1",2,0,99,"(-60.28, -6.97, 76.83)"
Hermetic Alarm Patrol,"Hermetic Alarm Patrol: Objective #1",2,15,99,"(-81.38, -6.90, 22.43)"
Hermetic Alarm Patrol,"Hermetic Alarm Patrol: Objective #2",2,15,99,"(-63.61, -6.91, -10.74)"
Hermetic Alarm Patrol,"Hermetic Alarm Patrol: Objective #3",2,15,99,"(-28.25, -6.91, -24.69)"
Hermetic Alarm Patrol,"Hermetic Alarm Patrol: Objective #4",2,15,99,"(-23.83, -5.04, -120.50)"
Hermetic Alarm Patrol,"Hermetic Alarm Patrol: Objective #5",2,15,99,"(77.32, -5.52, -147.15)"
D2 Switch,"D2 Switch: Objective #1",2,0,99,"(-116.46, -14.51, 21.02)"
D2 Extract Switch,"D2 Extract Switch: Objective #1",2,0,99,"(-116.50, -18.36, 169.30)"
D2 Area,"D2 Area: Objective #1",1,0,99,"(-56.12, -14.66, 140.44)"
D2 Area,"D2 Area: Objective #2",1,0,99,"(-61.20, -14.66, 132.52)"
D2 Area,"D2 Area: Objective #3",1,0,99,"(-42.63, -14.66, 131.68)"
D2 Area,"D2 Area: Objective #4",1,0,99,"(-52.17, -18.56, 132.58)"
D2 Area,"D2 Area: Objective #5",1,0,99,"(-103.35, -18.36, 159.00)"
Command Center Rush,"Command Center Rush: Objective #1",1,10,99,"(-83.92, -14.41, 19.23)"
Command Center Rush,"Command Center Rush: Objective #2",1,10,99,"(-120.20, -14.51, 36.58)"
Black Bishop Tech Room,"Black Bishop Tech Room: Objective #1",3,0,99,"(-133.52, -0.11, -8.32)"
RB-ST,"RB-ST: Objective #1",4,0,99,"(97.95, -6.91, 51.18)"
Hermetic Depot,"Hermetic Depot: Objective #1",1,0,99,"(66.32, -12.21, -152.13)"
Hermetic Depot,"Hermetic Depot: Objective #2",1,0,99,"(42.39, -12.21, -125.71)"
Hermetic Depot,"Hermetic Depot: Objective #3",1,0,99,"(85.11, -12.21, -111.04)"
Hermetic Depot,"Hermetic Depot: Objective #4",1,0,99,"(59.74, -12.21, -123.96)"
Hermetic Depot,"Hermetic Depot: Objective #5",1,0,99,"(55.05, -12.21, -79.42)"
Hermetic Depot,"Hermetic Depot: Objective #6",1,0,99,"(40.71, -12.21, -145.35)"
Hermetic Depot,"Hermetic Depot: Objective #7",1,0,99,"(75.71, -12.21, -136.80)"
Hermetic Depot,"Hermetic Depot: Objective #8",1,0,99,"(87.60, -12.17, -87.80)"
White Knight,"White Knight: Objective #1",3,0,99,"(78.46, -6.81, -34.82)"
White Knight,"White Knight: Objective #2",3,0,99,"(78.72, -6.81, -16.34)"
White Knight,"White Knight: Objective #3",2,0,99,"(87.46, -0.94, -17.27)"
Black Knight,"Black Knight: Objective #1",1,0,99,"(20.22, -6.78, -28.22)"
Black Knight,"Black Knight: Objective #2",1,0,99,"(10.87, -6.81, -27.40)"
Black Knight,"Black Knight: Objective #3",1,0,99,"(4.34, -6.68, -16.21)"
Black Knight,"Black Knight: Objective #4",1,0,99,"(6.88, -6.81, -5.66)"
Black Knight,"Black Knight: Objective #5",1,0,99,"(10.99, -3.91, -26.35)"
Black Knight,"Black Knight: Objective #6",1,0,99,"(6.52, -3.96, -14.50)"
Black Knight,"Black Knight: Objective #7",1,0,99,"(8.59, -3.96, -3.06)"
Black Knight,"Black Knight: Objective #8",1,0,99,"(3.86, -0.96, -23.22)"
Black Knight,"Black Knight: Objective #9",1,0,99,"(11.51, -0.96, -27.24)"
Dome Buildings,"Dome Buildings: Objective #1",3,0,99,"(-42.97, 18.59, 180.75)"
Dome Buildings,"Dome Buildings: Objective #2",3,0,99,"(-40.63, 18.61, 169.44)"
Dome Buildings,"Dome Buildings: Objective #3",1,0,99,"(-6.28, 18.99, 170.86)"
Dome Buildings,"Dome Buildings: Objective #4",1,0,99,"(-5.02, 18.99, 195.62)"
Dome Buildings,"Dome Buildings: Objective #5",1,0,99,"(-8.48, 22.39, 173.35)"
Dome Buildings,"Dome Buildings: Objective #6",1,0,99,"(-14.63, 22.44, 174.07)"
Dome Buildings,"Dome Buildings: Objective #7",1,0,99,"(-5.31, 22.44, 193.26)"
Dome Buildings,"Dome Buildings: Objective #8",1,0,99,"(-6.46, 25.89, 191.68)"
Dome Buildings,"Dome Buildings: Objective #9",1,0,99,"(-3.52, 32.81, 168.78)"
Dome Upper Sniping,"Dome Upper Sniping: Objective #1",2,5,99,"(-9.51, 32.74, 167.43)"
Dome Upper Sniping,"Dome Upper Sniping: Objective #2",2,5,99,"(-1.54, 29.66, 165.93)"
Dome Upper Sniping,"Dome Upper Sniping: Objective #3",2,5,99,"(-13.15, 29.64, 165.91)"
Black Bishop,"Black Bishop: Objective #1",1,0,99,"(-156.73, -6.16, -3.10)"
Black Bishop,"Black Bishop: Objective #2",1,0,99,"(-128.87, -6.16, -20.80)"
Black Bishop,"Black Bishop: Objective #3",1,0,99,"(-125.52, -3.16, -10.78)"
Black Bishop,"Black Bishop: Objective #4",1,0,99,"(-155.57, -3.16, -13.86)"
Black Bishop,"Black Bishop: Objective #5",1,0,99,"(-167.42, -3.16, -0.35)"
Black Bishop,"Black Bishop: Objective #6",1,0,99,"(-143.01, -0.16, -6.73)"
Black Bishop,"Black Bishop: Objective #7",1,0,99,"(-148.11, -0.16, -5.72)"
Black Bishop,"Black Bishop: Objective #8",1,0,99,"(-143.01, -0.13, -16.52)"
Black Bishop Underground,"Black Bishop Underground: Objective #1",1,0,99,"(-119.86, -5.46, -12.87)"
Black Bishop Underground,"Black Bishop Underground: Objective #2",1,0,99,"(-148.49, -9.14, -25.98)"
Black Bishop Underground,"Black Bishop Underground: Objective #3",1,0,99,"(-165.81, -9.20, -21.50)"
Black Bishop Underground,"Black Bishop Underground: Objective #4",1,0,99,"(-142.44, -9.36, -16.94)"
Black Bishop Underground,"Black Bishop Underground: Objective #5",1,0,99,"(-119.28, -9.44, -13.40)"
Black Bishop Underground,"Black Bishop Underground: Objective #6",1,0,99,"(-167.83, -9.36, -0.62)"
White Bishop,"White Bishop: Objective #1",1,0,99,"(-80.06, -6.96, -22.44)"
White Bishop,"White Bishop: Objective #2",1,0,99,"(-61.96, -6.96, -28.39)"
White Bishop,"White Bishop: Objective #3",1,0,99,"(-50.41, -6.96, -30.87)"
White Bishop,"White Bishop: Objective #4",1,0,99,"(-83.19, -6.96, -31.73)"
White Bishop,"White Bishop: Objective #5",1,0,99,"(-79.67, -3.76, -33.58)"
White Bishop,"White Bishop: Objective #6",1,0,99,"(-60.66, -3.74, -38.11)"
White Bishop,"White Bishop: Objective #7",1,0,99,"(-55.35, -9.84, -29.18)"
White Bishop,"White Bishop: Objective #8",1,0,99,"(-78.70, -9.86, -22.97)"
White Bishop,"White Bishop: Objective #9",1,0,99,"(-81.95, -9.83, -31.46)"
White King,"White King: Objective #1",1,0,99,"(-71.66, -6.45, 16.79)"
White King,"White King: Objective #2",1,0,99,"(-74.55, -6.46, 8.92)"
White King,"White King: Objective #3",1,0,99,"(-51.03, -6.71, -8.04)"
White King,"White King: Objective #4",1,0,99,"(-52.83, -3.84, 17.83)"
White King,"White King: Objective #5",1,0,99,"(-30.75, -6.51, 13.82)"
White King,"White King: Objective #6",1,0,99,"(-25.28, -6.42, 26.55)"
White King,"White King: Objective #7",1,0,99,"(-37.75, -4.06, 7.20)"
White King,"White King: Objective #8",1,0,99,"(-65.18, -3.56, 5.69)"
White King,"White King: Objective #9",1,0,99,"(-57.57, -3.55, 20.19)"
White King,"White King: Objective #10",1,0,99,"(-67.95, -3.56, 28.15)"
White King,"White King: Objective #11",1,0,99,"(-64.16, -0.64, 4.78)"
White King,"White King: Objective #12",1,0,99,"(-53.34, -0.66, 34.32)"
White King,"White King: Objective #13",1,0,99,"(-48.23, -0.66, 19.11)"
White King,"White King: Objective #14",1,0,99,"(-69.77, -10.76, 22.37)"
White King,"White King: Objective #15",1,0,99,"(-64.04, -10.75, 31.91)"
Command Center,"Command Center: Objective #1",1,0,99,"(-82.13, -14.41, 24.86)"
Command Center,"Command Center: Objective #2",1,0,99,"(-95.13, -14.51, 39.26)"
Command Center,"Command Center: Objective #3",3,0,99,"(-108.80, -14.51, 42.43)"
Command Center,"Command Center: Objective #4",3,0,99,"(-102.00, -14.51, 30.22)"
Command Center,"Command Center: Objective #5",2,0,99,"(-109.42, -14.51, 24.04)"
Command Center,"Command Center: Objective #6",2,0,99,"(-119.17, -14.51, 32.39)"
Command Center,"Command Center: Objective #7",2,0,99,"(-118.76, -14.51, 28.83)"
Command Center,"Command Center: Objective #8",3,0,99,"(-122.18, -14.51, 27.82)"
Command Center,"Command Center: Objective #9",1,0,99,"(-130.42, -14.56, 51.39)"
Black Pawn,"Black Pawn: Objective #1",1,0,99,"(-154.14, -9.21, 72.47)"
Black Pawn,"Black Pawn: Objective #2",1,0,99,"(-164.89, -9.20, 70.86)"
Black Pawn,"Black Pawn: Objective #3",1,0,99,"(-164.80, -9.21, 31.61)"
Black Pawn,"Black Pawn: Objective #4",1,0,99,"(-165.55, -6.25, 34.24)"
Black Pawn,"Black Pawn: Objective #5",1,0,99,"(-153.08, -6.26, 74.92)"
Black Pawn,"Black Pawn: Objective #6",1,0,99,"(-155.08, -3.34, 71.52)"
Black Pawn,"Black Pawn: Objective #7",1,0,99,"(-169.37, -3.36, 47.62)"
Black Pawn,"Black Pawn: Objective #8",1,0,99,"(-166.87, -3.35, 31.46)"
Black Pawn,"Black Pawn: Objective #9",1,0,99,"(-167.82, -0.46, 31.82)"
Black Pawn,"Black Pawn: Objective #10",1,0,99,"(-163.79, -0.46, 35.09)"
Black Pawn,"Black Pawn: Objective #11",1,0,99,"(-167.30, 2.45, 31.36)"
BMP #1,"BMP #1: Objective #1",1,0,99,"(-97.79, -5.18, -149.92)"
BMP #1 Tower,"BMP #1 Tower: Objective #1",2,0,99,"(-115.88, 2.91, -152.19)"
South Hill Tower,"South Hill Tower: Objective #1",2,0,99,"(-2.34, 2.24, -203.70)"
Gas Station Building,"Gas Station Building: Objective #1",1,0,99,"(21.35, -6.76, 34.76)"
Scav Lands North Building,"Scav Lands North Building: Objective #1",1,0,99,"(-105.88, -6.21, -96.31)"
Scav Lands South Building,"Scav Lands South Building: Objective #1",1,0,99,"(-136.03, -3.76, -136.54)"
Scav Lands South Building,"Scav Lands South Building: Objective #2",1,0,99,"(-144.66, -7.04, -130.83)"
SW Bunker,"SW Bunker: Objective #1",1,0,99,"(-266.41, -10.86, -76.11)"
SW Tank,"SW Tank: Objective #1",1,0,99,"(-243.07, -5.34, -0.52)"
Black Pawn Back Bunker,"Black Pawn Back Bunker: Objective #1",1,0,99,"(-216.21, -10.84, 48.63)"
Helicopter,"Helicopter: Objective #1",1,0,99,"(-125.13, -5.34, 34.03)"
Helicopter Platform Crawl Space,"Helicopter Platform Crawl Space: Objective #1",1,0,99,"(-91.88, -6.89, 36.29)"
Trenches,"Trenches: Objective #1",1,0,99,"(-16.68, -6.91, 18.44)"
Trenches,"Trenches: Objective #2",1,0,99,"(-3.89, -6.89, 14.31)"
Sewer Manhole Building,"Sewer Manhole Building: Objective #1",1,0,99,"(59.17, -6.71, 63.98)"
Sewer Manhole Building,"Sewer Manhole Building: Objective #2",1,0,99,"(70.96, -6.71, 63.14)"
Knight Garages,"Knight Garages: Objective #1",1,0,99,"(100.82, -6.91, 20.63)"
Knight Garages,"Knight Garages: Objective #2",1,0,99,"(88.84, -6.90, 3.16)"
NW Bunkers,"NW Bunkers: Objective #1",1,0,99,"(144.70, -10.81, 40.31)"
NW Bunkers,"NW Bunkers: Objective #2",1,0,99,"(145.92, -6.97, -1.63)"
NW Bunkers,"NW Bunkers: Objective #3",1,0,99,"(189.89, -5.03, 25.79)"
NW Bunkers,"NW Bunkers: Objective #4",1,0,99,"(233.89, -10.76, -4.14)"
NW Bunkers,"NW Bunkers: Objective #5",1,0,99,"(222.96, -5.26, -54.27)"
Train Yard,"Train Yard: Objective #1",1,0,99,"(39.38, -5.06, -128.90)"
Train Yard,"Train Yard: Objective #2",1,0,99,"(2.24, -5.06, -118.12)"
Train Yard,"Train Yard: Objective #3",1,0,99,"(2.29, -5.06, -96.55)"
Train Yard,"Train Yard: Objective #4",1,0,99,"(60.09, -5.03, -113.32)"
Train Yard,"Train Yard: Objective #5",1,0,99,"(43.89, -5.06, -85.75)"
Train Yard,"Train Yard: Objective #6",1,0,99,"(8.66, -4.93, -74.57)"
Train Yard Bunker Entrance,"Train Yard Bunker Entrance: Objective #1",1,0,99,"(118.60, -6.86, -84.57)"
Train Yard Bunker Entrance,"Train Yard Bunker Entrance: Objective #2",1,0,99,"(119.89, -0.41, -84.99)"
White Rook,"White Rook: Objective #1",1,0,99,"(178.43, -6.56, -138.73)"
White Rook,"White Rook: Objective #2",1,0,99,"(179.38, -1.34, -165.71)"
White Rook,"White Rook: Objective #3",1,0,99,"(157.39, -5.16, -167.05)"
White Rook,"White Rook: Objective #4",1,0,99,"(170.26, -5.16, -170.90)"
White Rook Roof,"White Rook Roof: Objective #1",1,0,99,"(145.47, 1.96, -154.40)"
White Rook North Tank,"White Rook North Tank: Objective #1",1,0,99,"(212.33, -6.88, -89.07)"
White Rook Barracks,"White Rook Barracks: Objective #1",1,0,99,"(191.27, -6.75, -225.97)"
White Rook Barracks,"White Rook Barracks: Objective #2",1,0,99,"(197.55, -6.81, -202.50)"
White Rook Barracks,"White Rook Barracks: Objective #3",1,0,99,"(148.93, -6.81, -236.57)"
South Hill Sniping,"South Hill Sniping: Objective #1",2,0,99,"(129.25, -0.20, -179.93)"
South Hill Sniping,"South Hill Sniping: Objective #2",2,0,99,"(98.97, -0.06, -172.42)"
South Hill Sniping,"South Hill Sniping: Objective #3",2,0,99,"(67.30, -0.15, -163.73)"
South Hill Sniping,"South Hill Sniping: Objective #4",2,0,99,"(34.98, -0.29, -155.04)"
Hermetic,"Hermetic: Objective #1",1,0,99,"(42.74, -6.82, -156.65)"
Hermetic,"Hermetic: Objective #2",1,0,99,"(27.10, -6.91, -179.00)"
Hermetic,"Hermetic: Objective #3",1,0,99,"(57.30, -6.87, -160.90)"
Hermetic,"Hermetic: Objective #4",1,0,99,"(60.29, -6.91, -187.26)"
White Knight Roof,"White Knight Roof: Objective #1",1,0,99,"(91.85, -0.96, -35.26)"
White Knight Roof,"White Knight Roof: Objective #2",2,0,99,"(88.90, -0.93, -48.59)"
White Knight Roof,"White Knight Roof: Objective #3",2,0,99,"(72.22, -0.96, -38.72)"
White Knight Roof,"White Knight Roof: Objective #4",3,0,99,"(92.39, 2.29, -22.89)"
White Knight Roof,"White Knight Roof: Objective #5",2,0,99,"(78.00, 2.29, -20.25)"
White Knight Roof,"White Knight Roof: Objective #6",2,0,99,"(83.98, 2.29, -16.08)"
White Knight RB-MP22,"White Knight RB-MP22: Objective #1",1,15,99,"(90.34, -3.96, -40.95)"
White Knight Rear Drop-Down,"White Knight Rear Drop-Down: Objective #1",1,0,99,"(89.10, -6.81, -42.04)"
Black Knight Roof,"Black Knight Roof: Objective #1",2,0,99,"(24.81, -0.96, -12.83)"
Black Knight Roof,"Black Knight Roof: Objective #2",2,0,99,"(19.75, -0.96, 1.46)"
Black Knight Roof,"Black Knight Roof: Objective #3",2,0,99,"(7.02, -0.96, -2.05)"
Checkpoint,"Checkpoint: Objective #1",1,0,99,"(58.96, -6.26, 104.17)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #1",2,5,99,"(0.89, 7.69, 140.45)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #2",2,5,99,"(-31.36, 4.99, 127.95)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #3",2,5,99,"(-59.98, 8.73, 143.71)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #4",2,5,99,"(-33.38, 18.86, 163.75)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #5",2,5,99,"(8.83, 11.11, 156.47)"
Dome Lower Sniping,"Dome Lower Sniping: Objective #6",2,5,99,"(-82.19, 10.02, 150.83)"
D2 from Dome,"D2 from Dome: Objective #1",1,0,99,"(-62.19, -15.86, 181.72)"
D2 from Dome,"D2 from Dome: Objective #2",1,0,99,"(-55.99, -15.86, 159.98)"
D2 from Dome,"D2 from Dome: Objective #3",1,0,99,"(-77.85, -15.83, 164.33)"
Black Bishop Roof,"Black Bishop Roof: Objective #1",2,0,99,"(-118.28, -1.26, -32.83)"
Black Bishop Roof,"Black Bishop Roof: Objective #2",2,0,99,"(-110.64, -1.26, -13.92)"
White Bishop Roof,"White Bishop Roof: Objective #1",2,0,99,"(-52.13, -0.38, -41.19)"
White Bishop Roof,"White Bishop Roof: Objective #2",2,0,99,"(-82.86, -0.56, -32.62)"
White Bishop Roof,"White Bishop Roof: Objective #3",2,0,99,"(-81.46, -0.56, -23.81)"
White Bishop Roof,"White Bishop Roof: Objective #4",2,0,99,"(-51.06, -0.56, -29.10)"
White King Roof,"White King Roof: Objective #1",2,0,99,"(-55.90, 2.19, 36.82)"
White King Roof,"White King Roof: Objective #2",2,0,99,"(-68.81, 2.19, 29.25)"
White King Roof,"White King Roof: Objective #3",2,0,99,"(-73.99, 2.19, 8.93)"
White King Roof,"White King Roof: Objective #4",2,0,99,"(-61.77, 2.19, 3.20)"
White King Roof,"White King Roof: Objective #5",2,0,99,"(-52.18, 4.31, 24.57)"
White King Roof,"White King Roof: Objective #6",2,0,99,"(-61.52, -1.41, -4.34)"
White King Roof,"White King Roof: Objective #7",2,0,99,"(-22.13, 2.93, 28.01)"
White King Roof,"White King Roof: Objective #8",2,0,99,"(-26.76, 2.93, 7.73)"
White King Roof,"White King Roof: Objective #9",2,0,99,"(-43.67, -1.41, -11.12)"
White King Roof,"White King Roof: Objective #10",2,0,99,"(-34.29, -1.41, 4.12)"
Black Pawn Roof,"Black Pawn Roof: Objective #1",2,0,99,"(-172.08, 5.34, 32.27)"
Black Pawn Roof,"Black Pawn Roof: Objective #2",2,0,99,"(-159.94, 5.34, 46.75)"
Black Pawn Roof,"Black Pawn Roof: Objective #3",2,0,99,"(-156.32, 5.34, 76.25)"
White Pawn,"White Pawn: Objective #1",1,0,99,"(-83.11, -9.21, 82.88)"
White Pawn,"White Pawn: Objective #2",1,0,99,"(-114.08, -9.20, 95.49)"
White Pawn,"White Pawn: Objective #3",1,0,99,"(-125.34, -3.36, 96.16)"
White Pawn,"White Pawn: Objective #4",1,0,99,"(-98.80, -3.32, 91.42)"
White Pawn,"White Pawn: Objective #5",1,0,99,"(-93.47, -0.41, 84.83)"
White Pawn,"White Pawn: Objective #6",1,0,99,"(-125.75, 2.44, 93.86)"
White Pawn Roof,"White Pawn Roof: Objective #1",1,0,99,"(-110.25, 5.34, 91.55)"
White Pawn Roof,"White Pawn Roof: Objective #2",1,0,99,"(-97.68, 5.34, 95.20)"
White Pawn Roof,"White Pawn Roof: Objective #3",1,0,99,"(-125.36, 5.34, 93.66)"
White Pawn Roof,"White Pawn Roof: Objective #4",2,0,99,"(-83.52, 5.67, 81.14)"
D2 Extract Camping,"D2 Extract Camping: Objective #1",2,0,99,"(-99.65, -18.36, 158.19)"
D2 Extract Camping,"D2 Extract Camping: Objective #2",2,0,99,"(-89.49, -16.21, 154.51)"
D2 Extract Camping,"D2 Extract Camping: Objective #3",2,0,99,"(-82.95, -16.20, 150.74)"
D2 Entrance Camping,"D2 Entrance Camping: Objective #1",2,0,99,"(-62.75, -14.66, 144.96)"
