Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Spawn Point Wander,"Spawn Point (87.05 1.05 -59.20)",1,0,99,"(87.05, 1.05, -59.20)"
Spawn Point Wander,"Spawn Point (-320.61 0.94 -223.80)",1,0,99,"(-320.61, 0.94, -223.80)"
Spawn Point Wander,"Spawn Point (291.50 2.35 -169.45)",1,0,99,"(291.50, 2.35, -169.45)"
Spawn Point Wander,"Spawn Point (481.06 2.70 -79.22)",1,0,99,"(481.06, 2.70, -79.22)"
Spawn Point Wander,"Spawn Point (-132.87 -1.81 43.98)",1,0,99,"(-132.87, -1.81, 43.98)"
Spawn Point Wander,"Spawn Point (-21.26 -8.54 115.30)",1,0,99,"(-21.26, -8.54, 115.30)"
Spawn Point Wander,"Spawn Point (313.80 1.16 -191.57)",1,0,99,"(313.80, 1.16, -191.57)"
Spawn Point Wander,"Spawn Point (18.78 1.36 -127.09)",1,0,99,"(18.78, 1.36, -127.09)"
Spawn Point Wander,"Spawn Point (537.49 1.08 -130.87)",1,0,99,"(537.49, 1.08, -130.87)"
Spawn Point Wander,"Spawn Point (571.59 11.37 145.27)",1,0,99,"(571.59, 11.37, 145.27)"
Spawn Point Wander,"Spawn Point (21.01 1.29 -109.49)",1,0,99,"(21.01, 1.29, -109.49)"
Spawn Point Wander,"Spawn Point (60.68 4.45 -67.65)",1,0,99,"(60.68, 4.45, -67.65)"
Spawn Point Wander,"Spawn Point (617.72 -0.35 -96.86)",1,0,99,"(617.72, -0.35, -96.86)"
Spawn Point Wander,"Spawn Point (41.75 1.23 -143.61)",1,0,99,"(41.75, 1.23, -143.61)"
Spawn Point Wander,"Spawn Point (522.43 10.14 179.68)",1,0,99,"(522.43, 10.14, 179.68)"
Spawn Point Wander,"Spawn Point (-323.87 1.13 -222.06)",1,0,99,"(-323.87, 1.13, -222.06)"
Spawn Point Wander,"Spawn Point (57.67 1.19 -37.50)",1,0,99,"(57.67, 1.19, -37.50)"
Spawn Point Wander,"Spawn Point (296.56 1.87 -200.61)",1,0,99,"(296.56, 1.87, -200.61)"
Spawn Point Wander,"Spawn Point (29.82 1.11 -29.48)",1,0,99,"(29.82, 1.11, -29.48)"
Spawn Point Wander,"Spawn Point (576.38 1.48 -115.35)",1,0,99,"(576.38, 1.48, -115.35)"
Spawn Point Wander,"Spawn Point (-321.02 0.95 -220.87)",1,0,99,"(-321.02, 0.95, -220.87)"
Spawn Point Wander,"Spawn Point (513.65 1.21 -55.33)",1,0,99,"(513.65, 1.21, -55.33)"
Spawn Point Wander,"Spawn Point (571.71 -0.94 6.60)",1,0,99,"(571.71, -0.94, 6.60)"
Spawn Point Wander,"Spawn Point (391.86 1.39 -86.19)",1,0,99,"(391.86, 1.39, -86.19)"
Spawn Point Wander,"Spawn Point (502.70 1.18 -62.12)",1,0,99,"(502.70, 1.18, -62.12)"
Spawn Point Wander,"Spawn Point (52.39 7.75 -59.90)",1,0,99,"(52.39, 7.75, -59.90)"
Spawn Point Wander,"Spawn Point (-209.14 -1.43 0.69)",1,0,99,"(-209.14, -1.43, 0.69)"
Spawn Point Wander,"Spawn Point (503.41 1.18 -57.56)",1,0,99,"(503.41, 1.18, -57.56)"
Spawn Point Wander,"Spawn Point (260.30 1.21 -91.09)",1,0,99,"(260.30, 1.21, -91.09)"
Spawn Point Wander,"Spawn Point (315.77 1.13 -79.12)",1,0,99,"(315.77, 1.13, -79.12)"
Spawn Point Wander,"Spawn Point (310.72 1.33 -157.00)",1,0,99,"(310.72, 1.33, -157.00)"
Spawn Point Wander,"Spawn Point (283.48 1.52 -70.01)",1,0,99,"(283.48, 1.52, -70.01)"
Spawn Point Wander,"Spawn Point (-19.77 -8.49 113.28)",1,0,99,"(-19.77, -8.49, 113.28)"
Spawn Point Wander,"Spawn Point (476.12 14.75 -71.86)",1,0,99,"(476.12, 14.75, -71.86)"
Spawn Point Wander,"Spawn Point (289.00 1.39 -196.15)",1,0,99,"(289.00, 1.39, -196.15)"
Spawn Point Wander,"Spawn Point (252.17 1.21 -108.46)",1,0,99,"(252.17, 1.21, -108.46)"
Spawn Point Wander,"Spawn Point (657.82 1.13 -134.82)",1,0,99,"(657.82, 1.13, -134.82)"
Spawn Point Wander,"Spawn Point (20.05 1.14 -115.49)",1,0,99,"(20.05, 1.14, -115.49)"
Spawn Point Wander,"Spawn Point (411.60 0.96 0.10)",1,0,99,"(411.60, 0.96, 0.10)"
Spawn Point Wander,"Spawn Point (615.61 -0.35 -96.83)",1,0,99,"(615.61, -0.35, -96.83)"
Spawn Point Wander,"Spawn Point (276.52 1.52 -57.06)",1,0,99,"(276.52, 1.52, -57.06)"
Spawn Point Wander,"Spawn Point (191.46 1.22 -2.51)",1,0,99,"(191.46, 1.22, -2.51)"
Spawn Point Wander,"Spawn Point (171.89 2.83 172.21)",1,0,99,"(171.89, 2.83, 172.21)"
Spawn Point Wander,"Spawn Point (420.47 1.15 22.55)",1,0,99,"(420.47, 1.15, 22.55)"
Spawn Point Wander,"Spawn Point (365.46 11.48 149.26)",1,0,99,"(365.46, 11.48, 149.26)"
Spawn Point Wander,"Spawn Point (66.08 1.24 -44.77)",1,0,99,"(66.08, 1.24, -44.77)"
Spawn Point Wander,"Spawn Point (-306.09 1.01 -89.42)",1,0,99,"(-306.09, 1.01, -89.42)"
Spawn Point Wander,"Spawn Point (463.79 1.21 -117.40)",1,0,99,"(463.79, 1.21, -117.40)"
Spawn Point Wander,"Spawn Point (-179.41 1.43 -235.03)",1,0,99,"(-179.41, 1.43, -235.03)"
Spawn Point Wander,"Spawn Point (5.79 1.17 -103.39)",1,0,99,"(5.79, 1.17, -103.39)"
Spawn Point Wander,"Spawn Point (487.64 1.68 41.11)",1,0,99,"(487.64, 1.68, 41.11)"
Spawn Point Wander,"Spawn Point (91.30 1.22 -104.94)",1,0,99,"(91.30, 1.22, -104.94)"
Spawn Point Wander,"Spawn Point (20.43 1.22 -124.85)",1,0,99,"(20.43, 1.22, -124.85)"
Spawn Point Wander,"Spawn Point (112.57 1.33 -56.44)",1,0,99,"(112.57, 1.33, -56.44)"
Spawn Point Wander,"Spawn Point (99.53 1.39 -66.62)",1,0,99,"(99.53, 1.39, -66.62)"
Spawn Point Wander,"Spawn Point (-214.58 -1.23 -0.40)",1,0,99,"(-214.58, -1.23, -0.40)"
Spawn Point Wander,"Spawn Point (52.63 4.47 -52.76)",1,0,99,"(52.63, 4.47, -52.76)"
Spawn Point Wander,"Spawn Point (359.96 11.48 154.31)",1,0,99,"(359.96, 11.48, 154.31)"
Spawn Point Wander,"Spawn Point (181.10 -0.11 178.05)",1,0,99,"(181.10, -0.11, 178.05)"
Spawn Point Wander,"Spawn Point (225.98 1.10 -80.74)",1,0,99,"(225.98, 1.10, -80.74)"
Spawn Point Wander,"Spawn Point (-303.39 1.01 -89.49)",1,0,99,"(-303.39, 1.01, -89.49)"
Spawn Point Wander,"Spawn Point (314.87 1.16 -93.12)",1,0,99,"(314.87, 1.16, -93.12)"
Spawn Point Wander,"Spawn Point (195.10 1.49 -170.14)",1,0,99,"(195.10, 1.49, -170.14)"
Spawn Point Wander,"Spawn Point (-30.96 -12.06 126.24)",1,0,99,"(-30.96, -12.06, 126.24)"
Spawn Point Wander,"Spawn Point (66.09 7.75 -67.55)",1,0,99,"(66.09, 7.75, -67.55)"
Spawn Point Wander,"Spawn Point (-320.57 0.94 -227.81)",1,0,99,"(-320.57, 0.94, -227.81)"
Spawn Point Wander,"Spawn Point (-335.62 0.31 -159.70)",1,0,99,"(-335.62, 0.31, -159.70)"
Spawn Rush,"Spawn Rush: Objective #1",1,0,99,"(570.45, 1.42, -111.80)"
Boss Hunter (bossKnight),"Spawn Point (269.20 1.53 -55.64)",1,15,99,"(269.20, 1.53, -55.64)"
Boss Hunter (bossKnight),"Spawn Point (267.58 1.47 -75.20)",1,15,99,"(267.58, 1.47, -75.20)"
Boss Hunter (bossKnight),"Spawn Point (125.18 1.32 -146.14)",1,15,99,"(125.18, 1.32, -146.14)"
Boss Hunter (bossKnight),"Spawn Point (286.33 1.49 -52.32)",1,15,99,"(286.33, 1.49, -52.32)"
Boss Hunter (bossKnight),"Spawn Point (195.34 1.79 -126.13)",1,15,99,"(195.34, 1.79, -126.13)"
Boss Hunter (bossKnight),"Spawn Point (255.47 1.21 -108.38)",1,15,99,"(255.47, 1.21, -108.38)"
Boss Hunter (bossKnight),"Spawn Point (133.79 1.74 -82.03)",1,15,99,"(133.79, 1.74, -82.03)"
Boss Hunter (bossKnight),"Spawn Point (77.78 1.43 -108.10)",1,15,99,"(77.78, 1.43, -108.10)"
Boss Hunter (bossKnight),"Spawn Point (227.91 1.29 -86.40)",1,15,99,"(227.91, 1.29, -86.40)"
Boss Hunter (bossKnight),"Spawn Point (236.27 1.21 -95.12)",1,15,99,"(236.27, 1.21, -95.12)"
Boss Hunter (bossKnight),"Spawn Point (208.20 1.78 -116.86)",1,15,99,"(208.20, 1.78, -116.86)"
Boss Hunter (bossKnight),"Spawn Point (41.75 1.23 -143.61)",1,15,99,"(41.75, 1.23, -143.61)"
Boss Hunter (bossKnight),"Spawn Point (260.30 1.21 -91.09)",1,15,99,"(260.30, 1.21, -91.09)"
Boss Hunter (bossKnight),"Spawn Point (283.48 1.52 -70.01)",1,15,99,"(283.48, 1.52, -70.01)"
Boss Hunter (bossKnight),"Spawn Point (252.17 1.21 -108.46)",1,15,99,"(252.17, 1.21, -108.46)"
Boss Hunter (bossKnight),"Spawn Point (276.52 1.52 -57.06)",1,15,99,"(276.52, 1.52, -57.06)"
Boss Hunter (bossKnight),"Spawn Point (225.98 1.10 -80.74)",1,15,99,"(225.98, 1.10, -80.74)"
Boss Hunter (bossKnight),"Spawn Point (195.10 1.49 -170.14)",1,15,99,"(195.10, 1.49, -170.14)"
Boss Hunter (bossBully),"Spawn Point (447.43 7.60 111.09)",1,15,99,"(447.43, 7.60, 111.09)"
Boss Hunter (bossBully),"Spawn Point (269.20 1.53 -55.64)",1,15,99,"(269.20, 1.53, -55.64)"
Boss Hunter (bossBully),"Spawn Point (172.61 2.84 157.34)",1,15,99,"(172.61, 2.84, 157.34)"
Boss Hunter (bossBully),"Spawn Point (267.58 1.47 -75.20)",1,15,99,"(267.58, 1.47, -75.20)"
Boss Hunter (bossBully),"Spawn Point (125.18 1.32 -146.14)",1,15,99,"(125.18, 1.32, -146.14)"
Boss Hunter (bossBully),"Spawn Point (430.82 1.88 54.86)",1,15,99,"(430.82, 1.88, 54.86)"
Boss Hunter (bossBully),"Spawn Point (286.33 1.49 -52.32)",1,15,99,"(286.33, 1.49, -52.32)"
Boss Hunter (bossBully),"Spawn Point (195.34 1.79 -126.13)",1,15,99,"(195.34, 1.79, -126.13)"
Boss Hunter (bossBully),"Spawn Point (185.44 2.84 182.80)",1,15,99,"(185.44, 2.84, 182.80)"
Boss Hunter (bossBully),"Spawn Point (422.29 4.16 97.16)",1,15,99,"(422.29, 4.16, 97.16)"
Boss Hunter (bossBully),"Spawn Point (454.80 2.08 61.09)",1,15,99,"(454.80, 2.08, 61.09)"
Boss Hunter (bossBully),"Spawn Point (255.47 1.21 -108.38)",1,15,99,"(255.47, 1.21, -108.38)"
Boss Hunter (bossBully),"Spawn Point (133.79 1.74 -82.03)",1,15,99,"(133.79, 1.74, -82.03)"
Boss Hunter (bossBully),"Spawn Point (77.78 1.43 -108.10)",1,15,99,"(77.78, 1.43, -108.10)"
Boss Hunter (bossBully),"Spawn Point (190.70 -0.13 175.85)",1,15,99,"(190.70, -0.13, 175.85)"
Boss Hunter (bossBully),"Spawn Point (418.83 1.11 56.67)",1,15,99,"(418.83, 1.11, 56.67)"
Boss Hunter (bossBully),"Spawn Point (227.91 1.29 -86.40)",1,15,99,"(227.91, 1.29, -86.40)"
Boss Hunter (bossBully),"Spawn Point (467.41 1.57 60.06)",1,15,99,"(467.41, 1.57, 60.06)"
Boss Hunter (bossBully),"Spawn Point (236.27 1.21 -95.12)",1,15,99,"(236.27, 1.21, -95.12)"
Boss Hunter (bossBully),"Spawn Point (174.65 -0.13 152.71)",1,15,99,"(174.65, -0.13, 152.71)"
Boss Hunter (bossBully),"Spawn Point (208.20 1.78 -116.86)",1,15,99,"(208.20, 1.78, -116.86)"
Boss Hunter (bossBully),"Spawn Point (423.79 1.05 42.34)",1,15,99,"(423.79, 1.05, 42.34)"
Boss Hunter (bossBully),"Spawn Point (122.03 0.26 129.29)",1,15,99,"(122.03, 0.26, 129.29)"
Boss Hunter (bossBully),"Spawn Point (178.59 -0.13 181.28)",1,15,99,"(178.59, -0.13, 181.28)"
Boss Hunter (bossBully),"Spawn Point (41.75 1.23 -143.61)",1,15,99,"(41.75, 1.23, -143.61)"
Boss Hunter (bossBully),"Spawn Point (260.30 1.21 -91.09)",1,15,99,"(260.30, 1.21, -91.09)"
Boss Hunter (bossBully),"Spawn Point (283.48 1.52 -70.01)",1,15,99,"(283.48, 1.52, -70.01)"
Boss Hunter (bossBully),"Spawn Point (252.17 1.21 -108.46)",1,15,99,"(252.17, 1.21, -108.46)"
Boss Hunter (bossBully),"Spawn Point (411.60 0.96 0.10)",1,15,99,"(411.60, 0.96, 0.10)"
Boss Hunter (bossBully),"Spawn Point (276.52 1.52 -57.06)",1,15,99,"(276.52, 1.52, -57.06)"
Boss Hunter (bossBully),"Spawn Point (171.89 2.83 172.21)",1,15,99,"(171.89, 2.83, 172.21)"
Boss Hunter (bossBully),"Spawn Point (420.47 1.15 22.55)",1,15,99,"(420.47, 1.15, 22.55)"
Boss Hunter (bossBully),"Spawn Point (181.10 -0.11 178.05)",1,15,99,"(181.10, -0.11, 178.05)"
Boss Hunter (bossBully),"Spawn Point (225.98 1.10 -80.74)",1,15,99,"(225.98, 1.10, -80.74)"
Boss Hunter (bossBully),"Spawn Point (195.10 1.49 -170.14)",1,15,99,"(195.10, 1.49, -170.14)"
Boss Hunter (sectantPriest),"Spawn Point (269.20 1.53 -55.64)",1,15,99,"(269.20, 1.53, -55.64)"
Boss Hunter (sectantPriest),"Spawn Point (267.58 1.47 -75.20)",1,15,99,"(267.58, 1.47, -75.20)"
Boss Hunter (sectantPriest),"Spawn Point (125.18 1.32 -146.14)",1,15,99,"(125.18, 1.32, -146.14)"
Boss Hunter (sectantPriest),"Spawn Point (286.33 1.49 -52.32)",1,15,99,"(286.33, 1.49, -52.32)"
Boss Hunter (sectantPriest),"Spawn Point (195.34 1.79 -126.13)",1,15,99,"(195.34, 1.79, -126.13)"
Boss Hunter (sectantPriest),"Spawn Point (255.47 1.21 -108.38)",1,15,99,"(255.47, 1.21, -108.38)"
Boss Hunter (sectantPriest),"Spawn Point (133.79 1.74 -82.03)",1,15,99,"(133.79, 1.74, -82.03)"
Boss Hunter (sectantPriest),"Spawn Point (77.78 1.43 -108.10)",1,15,99,"(77.78, 1.43, -108.10)"
Boss Hunter (sectantPriest),"Spawn Point (227.91 1.29 -86.40)",1,15,99,"(227.91, 1.29, -86.40)"
Boss Hunter (sectantPriest),"Spawn Point (236.27 1.21 -95.12)",1,15,99,"(236.27, 1.21, -95.12)"
Boss Hunter (sectantPriest),"Spawn Point (208.20 1.78 -116.86)",1,15,99,"(208.20, 1.78, -116.86)"
Boss Hunter (sectantPriest),"Spawn Point (41.75 1.23 -143.61)",1,15,99,"(41.75, 1.23, -143.61)"
Boss Hunter (sectantPriest),"Spawn Point (260.30 1.21 -91.09)",1,15,99,"(260.30, 1.21, -91.09)"
Boss Hunter (sectantPriest),"Spawn Point (283.48 1.52 -70.01)",1,15,99,"(283.48, 1.52, -70.01)"
Boss Hunter (sectantPriest),"Spawn Point (252.17 1.21 -108.46)",1,15,99,"(252.17, 1.21, -108.46)"
Boss Hunter (sectantPriest),"Spawn Point (276.52 1.52 -57.06)",1,15,99,"(276.52, 1.52, -57.06)"
Boss Hunter (sectantPriest),"Spawn Point (225.98 1.10 -80.74)",1,15,99,"(225.98, 1.10, -80.74)"
Boss Hunter (sectantPriest),"Spawn Point (195.10 1.49 -170.14)",1,15,99,"(195.10, 1.49, -170.14)"
Power Switch,"Power Switch: Objective #1",2,0,99,"(352.19, 1.29, -39.13)"
Marked Room Rush,"Marked Room Rush: Objective #1",5,15,99,"(185.22, 5.87, 183.21)"
Crackhouse Rush,"Crackhouse Rush: Objective #1",1,0,99,"(84.96, 1.49, -145.77)"
Dorms 2 Story Rush,"Dorms 2 Story Rush: Objective #1",1,0,99,"(229.84, -0.03, 141.85)"
Dorms 3 Story Rush,"Dorms 3 Story Rush: Objective #1",1,0,99,"(178.22, -0.13, 155.41)"
Big Red Rush,"Big Red Rush: Objective #1",1,0,99,"(-204.12, 1.12, -105.59)"
Flash-Drive Van,"Flash-Drive Van: Objective #1",1,0,99,"(518.47, 1.12, -98.77)"
Crackhouse,"Crackhouse: Objective #1",1,0,99,"(79.27, 1.52, -155.50)"
Crackhouse,"Crackhouse: Objective #2",1,0,99,"(84.96, 1.49, -145.77)"
Crackhouse,"Crackhouse: Objective #3",1,0,99,"(87.28, 4.75, -150.38)"
Crackhouse,"Crackhouse: Objective #4",1,0,99,"(87.77, 1.47, -149.39)"
Crackhouse,"Crackhouse: Objective #5",1,0,99,"(81.71, 1.52, -162.11)"
Crackhouse,"Crackhouse: Objective #6",2,0,99,"(79.30, 4.72, -166.12)"
Crackhouse,"Crackhouse: Objective #7",1,0,99,"(78.02, 4.72, -152.76)"
Dorms 2 Story,"Dorms 2 Story: Objective #1",1,0,99,"(229.84, -0.03, 141.85)"
Dorms 2 Story,"Dorms 2 Story: Objective #2",1,0,99,"(233.04, -0.08, 147.19)"
Dorms 2 Story,"Dorms 2 Story: Objective #3",1,0,99,"(226.18, -0.08, 135.26)"
Dorms 2 Story,"Dorms 2 Story: Objective #4",1,0,99,"(224.06, -0.08, 139.57)"
Dorms 2 Story,"Dorms 2 Story: Objective #5",1,0,99,"(225.95, -0.08, 145.37)"
Dorms 2 Story,"Dorms 2 Story: Objective #6",1,0,99,"(227.34, -0.08, 147.82)"
Dorms 2 Story,"Dorms 2 Story: Objective #7",1,0,99,"(228.70, -0.08, 160.55)"
Dorms 2 Story,"Dorms 2 Story: Objective #8",1,0,99,"(237.59, -0.08, 160.00)"
Dorms 2 Story,"Dorms 2 Story: Objective #9",1,0,99,"(224.73, 2.92, 129.31)"
Dorms 2 Story,"Dorms 2 Story: Objective #10",1,0,99,"(236.20, 2.92, 156.60)"
Dorms 3 Story,"Dorms 3 Story: Objective #1",1,0,99,"(178.22, -0.13, 155.41)"
Dorms 3 Story,"Dorms 3 Story: Objective #2",1,0,99,"(170.33, 0.03, 162.49)"
Dorms 3 Story,"Dorms 3 Story: Objective #3",2,0,99,"(182.11, -0.12, 171.61)"
Dorms 3 Story,"Dorms 3 Story: Objective #4",1,0,99,"(171.04, 2.87, 147.65)"
Dorms 3 Story,"Dorms 3 Story: Objective #5",1,0,99,"(171.71, 2.87, 168.85)"
Dorms 3 Story,"Dorms 3 Story: Objective #6",1,0,99,"(180.50, 5.87, 145.93)"
Dorms 3 Story,"Dorms 3 Story: Objective #7",2,0,99,"(195.77, 5.87, 172.44)"
Dorms 3 Story,"Dorms 3 Story: Objective #8",1,0,99,"(194.47, -0.13, 179.94)"
Dorms 3 Story,"Dorms 3 Story: Objective #9",1,0,99,"(171.28, 2.87, 150.56)"
Dorms 3 Story,"Dorms 3 Story: Objective #10",2,0,99,"(172.27, 2.87, 172.63)"
Dorms 3 Story,"Dorms 3 Story: Objective #11",1,0,99,"(175.44, 2.87, 183.91)"
Dorms 3 Story,"Dorms 3 Story: Objective #12",1,0,99,"(194.32, 2.87, 179.44)"
Dorms 3 Story,"Dorms 3 Story: Objective #13",1,0,99,"(185.19, 5.90, 182.80)"
Big Red,"Big Red: Objective #1",1,0,99,"(-204.12, 1.12, -105.59)"
Big Red,"Big Red: Objective #2",1,0,99,"(-219.60, 1.15, -149.12)"
Big Red,"Big Red: Objective #3",1,0,99,"(-203.10, 1.13, -142.89)"
Big Red,"Big Red: Objective #4",1,0,99,"(-202.46, 7.07, -100.50)"
Big Red,"Big Red: Objective #5",1,0,99,"(-202.99, 7.07, -106.99)"
Fortress,"Fortress: Objective #1",1,0,99,"(198.33, 1.85, -114.27)"
Fortress,"Fortress: Objective #2",1,0,99,"(204.69, 7.78, -113.15)"
Fortress,"Fortress: Objective #3",1,0,99,"(206.30, 7.80, -98.27)"
Fortress,"Fortress: Objective #4",1,0,99,"(194.39, 7.81, -130.87)"
Fortress,"Fortress: Objective #5",1,0,99,"(216.44, 7.79, -143.12)"
Fortress,"Fortress: Objective #6",1,0,99,"(192.95, 7.80, -102.65)"
Fortress,"Fortress: Objective #7",1,0,99,"(198.20, 1.77, -149.10)"
Fortress,"Fortress: Objective #8",3,0,99,"(205.56, 1.77, -125.00)"
Fortress,"Fortress: Objective #9",4,0,99,"(190.10, 1.77, -103.65)"
Storage Building,"Storage Building: Objective #1",1,0,99,"(384.57, 1.44, -107.58)"
Storage Building,"Storage Building: Objective #2",1,0,99,"(374.99, 1.37, -95.73)"
Warehouse 4,"Warehouse 4: Objective #1",1,0,99,"(345.41, 1.27, -79.52)"
Warehouse 4,"Warehouse 4: Objective #2",1,0,99,"(339.27, 1.29, -82.36)"
Warehouse 4,"Warehouse 4: Objective #3",1,0,99,"(324.73, 2.52, -61.58)"
Short Cut,"Short Cut: Objective #1",1,5,99,"(360.02, 1.37, -12.95)"
Container Building,"Container Building: Objective #1",1,0,99,"(464.79, 2.63, -64.06)"
Container Building,"Container Building: Objective #2",1,0,99,"(467.39, 2.82, -50.35)"
Repair Shop,"Repair Shop: Objective #1",1,0,99,"(560.78, 1.42, -86.94)"
Repair Shop,"Repair Shop: Objective #2",1,0,99,"(565.36, 1.46, -49.91)"
Repair Shop,"Repair Shop: Objective #3",1,0,99,"(564.54, 6.77, -80.16)"
Repair Shop,"Repair Shop: Objective #4",1,0,99,"(573.75, 6.77, -81.48)"
Repair Shop,"Repair Shop: Objective #5",1,0,99,"(566.52, 6.77, -89.93)"
Repair Shop,"Repair Shop: Objective #6",1,0,99,"(564.05, 6.72, -55.10)"
Repair Shop,"Repair Shop: Objective #7",1,0,99,"(565.56, 6.72, -50.70)"
Repair Shop,"Repair Shop: Objective #8",1,0,99,"(577.83, 6.74, -51.31)"
Repair Shop,"Repair Shop: Objective #9",1,0,99,"(567.81, 6.72, -57.27)"
Admin Gate,"Admin Gate: Objective #1",1,0,99,"(670.32, 1.12, -50.53)"
Factory Far Corner,"Factory Far Corner: Objective #1",1,0,99,"(656.91, 1.22, -150.10)"
Glass Building,"Glass Building: Objective #1",1,0,99,"(604.45, 1.47, -133.87)"
Glass Building,"Glass Building: Objective #2",1,0,99,"(621.85, 1.47, -126.37)"
Glass Building,"Glass Building: Objective #3",2,0,99,"(603.20, 4.62, -123.36)"
Glass Building,"Glass Building: Objective #4",1,0,99,"(622.05, 4.62, -125.29)"
Smokestack,"Smokestack: Objective #1",1,0,99,"(573.90, 1.46, -114.95)"
Smokestack,"Smokestack: Objective #2",1,0,99,"(570.78, 9.22, -125.47)"
Smokestack,"Smokestack: Objective #3",1,0,99,"(554.30, 4.02, -125.84)"
Scav Checkpoint,"Scav Checkpoint: Objective #1",1,0,99,"(647.67, -0.18, -18.51)"
Scav Checkpoint,"Scav Checkpoint: Objective #2",1,0,99,"(654.88, 0.28, -14.87)"
Checkpoint,"Checkpoint: Objective #1",1,0,99,"(577.93, -0.53, -3.50)"
Checkpoint,"Checkpoint: Objective #2",1,0,99,"(580.95, -0.05, 4.29)"
Military Base CP,"Military Base CP: Objective #1",1,0,99,"(661.71, 1.14, 126.10)"
Passage between Rocks,"Passage between Rocks: Objective #1",1,0,99,"(560.05, 12.18, 163.37)"
Substation,"Substation: Objective #1",1,0,99,"(514.95, 14.00, 123.62)"
Substation,"Substation: Objective #2",1,0,99,"(507.26, 14.11, 117.09)"
Substation,"Substation: Objective #3",1,0,99,"(500.71, 14.89, 104.09)"
Substation,"Substation: Objective #4",1,0,99,"(503.13, 15.17, 92.67)"
Substation,"Substation: Objective #5",1,0,99,"(492.36, 15.74, 104.13)"
Substation,"Substation: Objective #6",1,0,99,"(492.30, 14.21, 128.69)"
Train Car,"Train Car: Objective #1",1,0,99,"(454.71, 4.74, 178.25)"
Antenna,"Antenna: Objective #1",1,0,99,"(393.53, 15.09, 205.37)"
Dorms Camp 1,"Dorms Camp 1: Objective #1",1,0,99,"(110.66, -2.82, 159.81)"
Dorms Camp 2,"Dorms Camp 2: Objective #1",1,0,99,"(303.28, 4.41, 155.06)"
North Shack by Big Red,"North Shack by Big Red: Objective #1",1,0,99,"(-183.92, 1.78, -186.80)"
South Shack by Big Red,"South Shack by Big Red: Objective #1",1,0,99,"(-203.11, 1.22, -32.88)"
Storage,"Storage: Objective #1",1,0,99,"(-253.79, 0.87, -64.54)"
Storage,"Storage: Objective #2",1,0,99,"(-252.44, 1.02, -90.56)"
Storage,"Storage: Objective #3",1,0,99,"(-270.98, 0.98, -115.46)"
Storage,"Storage: Objective #4",1,0,99,"(-295.12, 0.97, -117.18)"
Storage,"Storage: Objective #5",1,0,99,"(-293.17, 1.00, -141.54)"
Storage,"Storage: Objective #6",1,0,99,"(-293.60, 0.99, -173.60)"
Storage,"Storage: Objective #7",1,0,99,"(-271.71, 0.96, -168.84)"
Storage,"Storage: Objective #8",1,0,99,"(-261.57, 0.91, -167.18)"
Trailer Park Cabin,"Trailer Park Cabin: Objective #1",1,0,99,"(-255.63, 3.07, -233.67)"
RUAF Checkpoint,"RUAF Checkpoint: Objective #1",1,0,99,"(2.46, 1.12, -125.95)"
Warehouse 17 Rear,"Warehouse 17 Rear: Objective #1",1,0,99,"(40.33, 1.14, -80.56)"
Garage,"Garage: Objective #1",1,0,99,"(101.45, 1.33, -96.91)"
Garage,"Garage: Objective #2",1,0,99,"(112.22, 1.32, -87.61)"
Garage,"Garage: Objective #3",1,0,99,"(113.13, 4.07, -86.44)"
Porta Potty,"Porta Potty: Objective #1",1,0,99,"(206.23, 4.12, -238.95)"
Giving Tree,"Giving Tree: Objective #1",1,0,99,"(289.55, 1.16, -191.93)"
Old Gas,"Old Gas: Objective #1",1,0,99,"(316.64, 1.47, -185.16)"
Old Gas,"Old Gas: Objective #2",1,0,99,"(345.73, 1.12, -162.60)"
Construction,"Construction: Objective #1",2,0,99,"(70.82, 6.75, -13.10)"
Skeleton,"Skeleton: Objective #1",1,0,99,"(218.19, 7.34, -3.68)"
Skeleton,"Skeleton: Objective #2",1,0,99,"(210.61, 7.32, -3.87)"
Factory Shacks,"Factory Shacks: Objective #1",1,0,99,"(203.49, 1.10, 15.13)"
Bus Terminal,"Bus Terminal: Objective #1",1,0,99,"(254.03, -0.58, 50.00)"
Container near Dorms,"Container near Dorms: Objective #1",1,0,99,"(202.42, -3.07, 71.65)"
Ice Cream,"Ice Cream: Objective #1",1,0,99,"(13.49, -0.93, 37.47)"
New Gas,"New Gas: Objective #1",1,0,99,"(411.05, 1.26, 21.72)"
New Gas,"New Gas: Objective #2",1,0,99,"(417.66, 1.17, 38.14)"
New Gas,"New Gas: Objective #3",1,0,99,"(412.32, 1.17, 39.52)"
RUAF Crossing Camping,"RUAF Crossing Camping: Objective #1",2,0,99,"(-11.95, 0.18, -110.22)"
RUAF Crossing Camping,"RUAF Crossing Camping: Objective #2",2,0,99,"(6.12, 1.12, -130.40)"
Center Crossing Camping,"Center Crossing Camping: Objective #1",2,0,99,"(20.00, 2.37, -24.39)"
Junk Bridge Crossing Camping,"Junk Bridge Crossing Camping: Objective #1",2,0,99,"(-9.84, -3.73, 64.27)"
Dorms 3 Story Bathroom Camping Floor 1,"Dorms 3 Story Bathroom Camping Floor 1: Objective #1",4,0,99,"(174.22, -0.13, 168.83)"
